cruise,station,FishSpecies,FishNum,preyNum,preyTaxon,preyTaxa,preySpp,Ocularunits,Mag,prey_mm,Scope,preyCount,gutCount,Comments_prey,Comments_gut,forkLength
201902,121,C_har,1,8,Appendicularia,NA,NA,1.1,0.8,1.375,MZ12,NA,788,NA,split in half and all couts doubled. ,253
201902,121,C_har,1,9,Appendicularia,NA,NA,0.6,0.8,0.75,MZ12,NA,788,NA,split in half and all couts doubled. ,253
201902,121,C_har,1,10,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,788,NA,split in half and all couts doubled. ,253
201902,121,C_har,1,1,Eucalanus,NA,NA,3.2,0.8,4,MZ12,NA,788,NA,split in half and all couts doubled. ,253
201902,121,C_har,1,2,Eucalanus,NA,NA,3.3,0.8,4.125,MZ12,NA,788,NA,split in half and all couts doubled. ,253
201902,121,C_har,1,1,CalanoidSmall,NA,NA,1.4,0.8,1.75,MZ12,NA,788,NA,split in half and all couts doubled. ,253
201902,121,C_har,1,2,CalanoidSmall,NA,NA,0.9,0.8,1.125,MZ12,NA,788,NA,split in half and all couts doubled. ,253
201902,121,C_har,1,1,CalanoidSmall,Eurytemora,NA,4.1,2.5,1.558,MZ12,NA,788,NA,split in half and all couts doubled. ,253
201902,95,A_pse,2,1,Hyperiidae,Themisto,NA,4.7,0.8,5.875,MZ12,NA,31,NA,NA,245
201902,95,A_pse,2,1,Thecosomata,NA,NA,2.2,0.8,2.75,MZ12,NA,31,NA,NA,245
201902,95,A_pse,2,2,Thecosomata,NA,NA,0.9,0.8,1.125,MZ12,NA,31,NA,NA,245
201902,95,A_pse,2,3,Thecosomata,NA,NA,1.6,0.8,2,MZ12,NA,31,NA,NA,245
201902,95,A_pse,2,1,Thecosomata,NA,NA,2.7,0.8,3.375,MZ12,NA,31,NA,NA,245
201902,112,A_pse,1,1,CalanoidSmall,NA,NA,0.9,0.8,1.125,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,2,CalanoidSmall,NA,NA,1.2,0.8,1.5,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,3,CalanoidSmall,NA,NA,1,0.8,1.25,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,4,CalanoidSmall,NA,NA,1.3,0.8,1.625,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,5,CalanoidSmall,NA,NA,1.2,0.8,1.5,MZ13,NA,74,NA,NA,107
201902,112,A_pse,1,1,Appendicularia,NA,NA,1.1,0.8,1.375,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,2,Appendicularia,NA,NA,0.6,0.8,0.75,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,3,Appendicularia,NA,NA,1.3,0.8,1.625,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,4,Appendicularia,NA,NA,0.7,0.8,0.875,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,5,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,6,Appendicularia,NA,NA,1.1,0.8,1.375,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,7,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,8,Appendicularia,NA,NA,0.7,0.8,0.875,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,9,Appendicularia,NA,NA,1.3,0.8,1.625,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,10,Appendicularia,NA,NA,1,0.8,1.25,MZ12,NA,74,NA,NA,107
201902,112,A_pse,1,1,Mysida,Americamysis,NA,3.1,0.8,3.875,MZ12,NA,74,NA,NA,107
201902,112,A_aes,3,1,CalanoidSmall,NA,NA,1.2,0.8,1.5,MZ12,,122,NA,NA,84
201902,112,A_aes,3,2,CalanoidSmall,NA,NA,0.9,0.8,1.125,MZ12,,122,NA,NA,84
201902,112,A_aes,3,3,CalanoidSmall,NA,NA,0.9,0.8,1.125,MZ12,,122,NA,NA,84
201902,112,A_aes,3,4,CalanoidSmall,NA,NA,1.1,0.8,1.375,MZ12,,122,NA,NA,84
201902,112,A_aes,3,5,CalanoidSmall,NA,NA,0.9,0.8,1.125,MZ12,,122,NA,NA,84
201902,112,A_aes,3,6,CalanoidSmall,NA,NA,1.1,0.8,1.375,MZ12,,122,NA,NA,84
201902,112,A_aes,3,7,CalanoidSmall,NA,NA,1,0.8,1.25,MZ12,,122,NA,NA,84
201902,112,A_aes,3,8,CalanoidSmall,NA,NA,1,0.8,1.25,MZ12,,122,NA,NA,84
201902,112,A_aes,3,9,CalanoidSmall,NA,NA,1,0.8,1.25,MZ12,,122,NA,NA,84
201902,112,A_aes,3,10,CalanoidSmall,NA,NA,0.9,0.8,1.125,MZ12,,122,NA,NA,84
201902,112,A_aes,3,1,Mysida,Americamysis,NA,2,0.8,2.5,MZ12,,122,NA,NA,84
201902,112,A_aes,3,2,Mysida,Americamysis,NA,2.4,0.8,3,MZ12,,122,NA,NA,84
201902,112,A_aes,3,3,Mysida,Americamysis,NA,2.7,0.8,3.375,MZ12,,122,NA,NA,84
201902,112,A_aes,3,4,Mysida,Americamysis,NA,2,0.8,2.5,MZ12,,122,NA,NA,84
201902,112,A_aes,3,5,Mysida,Americamysis,NA,2.8,0.8,3.5,MZ12,,122,NA,NA,84
201902,112,A_aes,3,6,Mysida,Americamysis,NA,2.7,0.8,3.375,MZ12,,122,NA,NA,84
201902,112,A_aes,3,1,Appendicularia,NA,NA,1.4,0.8,1.75,MZ12,,122,NA,NA,84
201902,112,A_aes,3,2,Appendicularia,NA,NA,1,0.8,1.25,MZ12,,122,NA,NA,84
201902,112,A_aes,3,3,Appendicularia,NA,NA,1.2,0.8,1.5,MZ12,,122,NA,NA,84
201902,112,A_aes,3,4,Appendicularia,NA,NA,1,0.8,1.25,MZ12,,122,NA,NA,84
201902,112,A_aes,3,5,Appendicularia,NA,NA,1,0.8,1.25,MZ12,,122,NA,NA,84
201902,112,A_aes,3,6,Appendicularia,NA,NA,0.7,0.8,0.875,MZ12,,122,NA,NA,84
201902,112,A_aes,3,7,Appendicularia,NA,NA,1.2,0.8,1.5,MZ13,,122,NA,NA,84
201902,112,A_aes,3,8,Appendicularia,NA,NA,1,0.8,1.25,MZ14,,122,NA,NA,84
201902,112,A_aes,3,9,Appendicularia,NA,NA,1.1,0.8,1.375,MZ15,,122,NA,NA,84
201902,112,A_aes,3,10,Appendicularia,NA,NA,0.7,0.8,0.875,MZ16,,122,NA,NA,84
201902,95,A_pse,1,1,Thecosomata,Limacina,NA,2.4,0.8,3,MZ12,NA,45,NA,NA,228
201902,95,A_pse,1,2,Thecosomata,Limacina,NA,1.9,0.8,2.375,MZ12,NA,45,NA,NA,228
201902,95,A_pse,1,3,Thecosomata,Limacina,NA,1.2,0.8,1.5,MZ12,NA,45,NA,NA,228
201902,95,A_pse,1,4,Thecosomata,Limacina,NA,1.1,0.8,1.375,MZ12,NA,45,NA,NA,228
201902,95,A_pse,1,1,Hyperiidae,NA,NA,3,0.8,3.75,MZ12,NA,45,NA,NA,228
201902,202,A_pse,3,1,Euphausiidae,NA,NA,6.2,0.8,7.75,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,2,Euphausiidae,NA,NA,4.7,0.8,5.875,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,3,Euphausiidae,NA,NA,6.6,0.8,8.25,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,4,Euphausiidae,NA,NA,6.1,0.8,7.625,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,5,Euphausiidae,NA,NA,7.2,0.8,9,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,6,Euphausiidae,NA,NA,7.3,0.8,9.125,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,7,Euphausiidae,NA,NA,6.1,0.8,7.625,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,8,Euphausiidae,NA,NA,6.1,0.8,7.625,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,9,Euphausiidae,NA,NA,5.7,0.8,7.125,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,10,Euphausiidae,NA,NA,4.8,0.8,6,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,1,Hyperiidae,NA,NA,5.3,0.8,6.625,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,1,Gammaridea,NA,NA,10,0.8,12.5,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,2,Gammaridea,NA,NA,6.4,0.8,8,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,3,Gammaridea,NA,NA,6,0.8,7.5,MZ12,NA,500,NA,NA,241
201902,202,A_pse,3,1,Caligidae,NA,NA,2.2,0.8,2.75,MZ12,NA,500,NA,NA,241
201902,202,A_pse,2,1,Euphausiidae,NA,NA,4.3,0.8,5.375,MZ12,NA,138,NA,very digested,238
201902,202,A_pse,2,2,Euphausiidae,NA,NA,6.2,0.8,7.75,MZ12,NA,138,NA,very digested,238
201902,202,A_pse,2,3,Euphausiidae,NA,NA,5.3,0.8,6.625,MZ12,NA,138,NA,very digested,238
201902,202,A_pse,2,1,Caligidae,NA,NA,2.4,0.8,3,MZ12,NA,138,NA,very digested,238
201902,202,A_pse,2,2,Caligidae,NA,NA,2.9,0.8,3.625,MZ12,NA,138,NA,very digested,238
201902,202,A_pse,2,3,Caligidae,NA,NA,2.4,0.8,3,MZ12,NA,138,NA,very digested,238
201902,202,A_pse,2,1,Cirripedia,NA,NA,0.8,0.8,1,MZ12,NA,138,Cyprid,very digested,238
201902,183,P_tri,2,1,Ostracoda,NA,NA,1.4,0.8,1.75,MZ12,NA,41,NA,NA,169
201902,179,P_tri,1,1,Hyperiidae,NA,NA,2.9,0.8,3.625,MZ12,NA,22,NA,NA,145
201902,179,P_tri,1,2,Hyperiidae,NA,NA,3.2,0.8,4,MZ12,NA,22,NA,NA,145
201902,179,P_tri,1,1,CalanoidSmall,NA,NA,1.4,0.8,1.75,MZ12,NA,22,NA,NA,145
201902,179,P_tri,1,2,CalanoidSmall,NA,NA,1.3,0.8,1.625,MZ12,NA,22,NA,NA,145
201902,179,P_tri,1,1,Ostracoda,NA,NA,1.5,0.8,1.875,MZ12,NA,22,NA,NA,145
201902,179,P_tri,1,1,Calanoida,NA,NA,1.9,0.8,2.375,MZ12,NA,22,NA,NA,145
201902,179,P_tri,1,2,Calanoida,NA,NA,1.8,0.8,2.25,MZ12,NA,22,NA,NA,145
201902,179,P_tri,1,1,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,22,NA,NA,145
201902,179,P_tri,1,2,Appendicularia,NA,NA,1.2,0.8,1.5,MZ12,NA,22,NA,NA,145
201902,109,S_sco,3,1,Appendicularia,NA,NA,0.9,0.8,1.125,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,2,Appendicularia,NA,NA,0.9,0.8,1.125,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,3,Appendicularia,NA,NA,1.1,0.8,1.375,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,4,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,5,Appendicularia,NA,NA,0.3,0.8,0.375,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,6,Appendicularia,NA,NA,0.7,0.8,0.875,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,7,Appendicularia,NA,NA,0.7,0.8,0.875,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,8,Appendicularia,NA,NA,0.6,0.8,0.75,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,9,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,10,Appendicularia,NA,NA,0.5,0.8,0.625,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,1,Hyperiidae,NA,NA,1.2,0.8,1.5,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,1,CalanoidSmall,NA,NA,1,0.8,1.25,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,2,CalanoidSmall,NA,NA,1.1,0.8,1.375,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,3,CalanoidSmall,NA,NA,1.4,0.8,1.75,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,4,CalanoidSmall,NA,NA,1.3,0.8,1.625,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,5,CalanoidSmall,NA,NA,1.6,0.8,2,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,6,CalanoidSmall,NA,NA,1.4,0.8,1.75,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,7,CalanoidSmall,NA,NA,1.5,0.8,1.875,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,8,CalanoidSmall,NA,NA,1.3,0.8,1.625,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,9,CalanoidSmall,NA,NA,1.1,0.8,1.375,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,10,CalanoidSmall,NA,NA,0.8,0.8,1,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,1,CalanoidSmall,Centropages,NA,1.3,0.8,1.625,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,1,Calanoida,Calanus,NA,2.4,0.8,3,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,2,Calanoida,Calanus,NA,1.8,0.8,2.25,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,3,Calanoida,Calanus,NA,2.4,0.8,3,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,4,Calanoida,Calanus,NA,2.1,0.8,2.625,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,5,Calanoida,Calanus,NA,2.1,0.8,2.625,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,6,Calanoida,Calanus,NA,1.8,0.8,2.25,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,3,7,Calanoida,Calanus,NA,2.4,0.8,3,MZ12,NA,1514,NA,NA,252
201902,109,S_sco,2,1,Appendicularia,NA,NA,0.7,0.8,0.875,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,2,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,3,Appendicularia,NA,NA,0.7,0.8,0.875,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,4,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,5,Appendicularia,NA,NA,1.1,0.8,1.375,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,6,Appendicularia,NA,NA,0.9,0.8,1.125,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,7,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,8,Appendicularia,NA,NA,0.9,0.8,1.125,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,9,Appendicularia,NA,NA,1.3,0.8,1.625,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,10,Appendicularia,NA,NA,0.9,0.8,1.125,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,1,CalanoidSmall,NA,NA,0.8,0.8,1,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,2,CalanoidSmall,NA,NA,0.9,0.8,1.125,MZ12,NA,1003,NA,NA,245
201902,109,S_sco,2,1,CalanoidSmall,Temora,NA,1.1,0.8,1.375,MZ12,NA,1003,NA,NA,245
201902,108,S_sco,2,1,Appendicularia,NA,NA,1.4,0.8,1.75,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,2,Appendicularia,NA,NA,1.2,0.8,1.5,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,3,Appendicularia,NA,NA,0.8,0.8,1,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,4,Appendicularia,NA,NA,1.1,0.8,1.375,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,5,Appendicularia,NA,NA,1,0.8,1.25,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,6,Appendicularia,NA,NA,0.9,0.8,1.125,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,7,Appendicularia,NA,NA,0.9,0.8,1.125,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,8,Appendicularia,NA,NA,1,0.8,1.25,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,9,Appendicularia,NA,NA,0.9,0.8,1.125,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,10,Appendicularia,NA,NA,1.2,0.8,1.5,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,1,Hyperiidae,NA,NA,2.2,0.8,2.75,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,2,Hyperiidae,NA,NA,2.8,0.8,3.5,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,3,Hyperiidae,NA,NA,2.4,0.8,3,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,4,Hyperiidae,NA,NA,5,0.8,6.25,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,5,Hyperiidae,NA,NA,2.7,0.8,3.375,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,6,Hyperiidae,NA,NA,2.6,0.8,3.25,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,7,Hyperiidae,NA,NA,4.7,0.8,5.875,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,8,Hyperiidae,NA,NA,2.4,0.8,3,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,9,Hyperiidae,NA,NA,3.5,0.8,4.375,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,10,Hyperiidae,NA,NA,3.1,0.8,3.875,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,1,Thecosomata,Limacina,NA,1.5,0.8,1.875,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,2,Thecosomata,Limacina,NA,1.3,0.8,1.625,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,1,Euphausiidae,NA,NA,1.4,0.8,1.75,MZ12,NA,801,Juvenile,NA,258
201902,108,S_sco,2,1,Calanus,NA,NA,2.1,0.8,2.625,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,2,Calanus,NA,NA,2.2,0.8,2.75,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,3,Calanus,NA,NA,2.3,0.8,2.875,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,4,Calanus,NA,NA,2,0.8,2.5,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,5,Calanus,NA,NA,2,0.8,2.5,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,6,Calanus,NA,NA,2.3,0.8,2.875,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,7,Calanus,NA,NA,2.3,0.8,2.875,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,8,Calanus,NA,NA,2,0.8,2.5,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,9,Calanus,NA,NA,2.2,0.8,2.75,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,10,Calanus,NA,NA,2.7,0.8,3.375,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,1,Chaetognatha,NA,NA,13.9,0.8,17.375,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,1,CalanoidSmall,NA,NA,1.6,0.8,2,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,2,CalanoidSmall,NA,NA,1.4,0.8,1.75,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,3,CalanoidSmall,NA,NA,1.4,0.8,1.75,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,4,CalanoidSmall,NA,NA,1,0.8,1.25,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,5,CalanoidSmall,NA,NA,0.8,0.8,1,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,6,CalanoidSmall,NA,NA,1.6,0.8,2,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,7,CalanoidSmall,NA,NA,0.8,0.8,1,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,8,CalanoidSmall,NA,NA,1.2,0.8,1.5,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,9,CalanoidSmall,NA,NA,0.8,0.8,1,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,10,CalanoidSmall,NA,NA,1,0.8,1.25,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,1,Metridia,NA,NA,1.8,0.8,2.25,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,2,Metridia,NA,NA,1.5,0.8,1.875,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,3,Metridia,NA,NA,1.8,0.8,2.25,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,1,Candacia,NA,NA,1.8,0.8,2.25,MZ12,NA,801,NA,NA,258
201902,108,S_sco,2,1,CalanoidSmall,Centropages,NA,1.3,0.8,1.625,MZ12,NA,801,NA,NA,258
201902,183,P_tri,1,1,CalanoidSmall,NA,NA,1.7,0.8,2.125,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,2,CalanoidSmall,NA,NA,1.5,0.8,1.875,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,1,Calanoida,Calanus,NA,2.3,0.8,2.875,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,2,Calanoida,Calanus,NA,2.6,0.8,3.25,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,3,Calanoida,Calanus,NA,2.3,0.8,2.875,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,4,Calanoida,Calanus,NA,2,0.8,2.5,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,1,Appendicularia,NA,NA,1.4,0.8,1.75,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,2,Appendicularia,NA,NA,1.3,0.8,1.625,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,3,Appendicularia,NA,NA,0.9,0.8,1.125,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,4,Appendicularia,NA,NA,1,0.8,1.25,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,5,Appendicularia,NA,NA,1.1,0.8,1.375,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,6,Appendicularia,NA,NA,1,0.8,1.25,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,1,Calanoida,Pleuromamma,NA,1.4,0.8,1.75,MZ12,NA,82,NA,NA,160
201902,183,P_tri,1,1,Cyclopoida,Oithona,NA,0.6,0.8,0.75,MZ12,NA,82,NA,NA,160
201902,176,P_tri,3,1,Appendicularia,NA,NA,1.3,0.8,1.625,MZ12,NA,9,NA,NA,144
201902,176,P_tri,3,2,Appendicularia,NA,NA,1.6,0.8,2,MZ12,NA,9,NA,NA,144
201902,176,P_tri,3,1,Calanoida,Calanus,NA,2.4,0.8,3,MZ12,NA,9,NA,NA,144
201902,178,S_sco,1,1,Hyperiidae,Themisto,NA,5.3,0.8,6.625,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,2,Hyperiidae,Themisto,NA,3,0.8,3.75,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,3,Hyperiidae,Themisto,NA,6.7,0.8,8.375,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,4,Hyperiidae,Themisto,NA,7.1,0.8,8.875,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,5,Hyperiidae,Themisto,NA,4.2,0.8,5.25,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,6,Hyperiidae,Themisto,NA,5.4,0.8,6.75,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,7,Hyperiidae,Themisto,NA,6.8,0.8,8.5,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,8,Hyperiidae,Themisto,NA,6.8,0.8,8.5,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,9,Hyperiidae,Themisto,NA,6,0.8,7.5,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,10,Hyperiidae,Themisto,NA,3.2,0.8,4,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,1,Calanus,NA,NA,2.1,0.8,2.625,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,2,Calanus,NA,NA,2.3,0.8,2.875,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,3,Calanus,NA,NA,2.1,0.8,2.625,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,1,CalanoidSmall,NA,NA,1.3,0.8,1.625,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,2,CalanoidSmall,NA,NA,1,0.8,1.25,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,3,CalanoidSmall,NA,NA,1.3,0.8,1.625,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,4,CalanoidSmall,NA,NA,1.2,0.8,1.5,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,5,CalanoidSmall,NA,NA,1.2,0.8,1.5,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,6,CalanoidSmall,NA,NA,1,0.8,1.25,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,7,CalanoidSmall,NA,NA,1.1,0.8,1.375,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,8,CalanoidSmall,NA,NA,1.3,0.8,1.625,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,9,CalanoidSmall,NA,NA,1.4,0.8,1.75,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,1,CalanoidSmall,Temora,NA,1.2,0.8,1.5,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,2,CalanoidSmall,Temora,NA,1.1,0.8,1.375,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,3,CalanoidSmall,Temora,NA,1.1,0.8,1.375,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,4,CalanoidSmall,Temora,NA,1.1,0.8,1.375,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,5,CalanoidSmall,Temora,NA,0.7,0.8,0.875,MZ12,NA,388,NA,NA,289
201902,178,S_sco,1,1,Thecosomata,NA,NA,2,0.8,2.5,MZ12,NA,388,NA,NA,289
201902,176,S_sco,2,1,Thecosomata,Limacina,NA,1.8,0.8,2.25,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,2,Thecosomata,Limacina,NA,1.4,0.8,1.75,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,3,Thecosomata,Limacina,NA,1,0.8,1.25,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,4,Thecosomata,Limacina,NA,0.8,0.8,1,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,5,Thecosomata,Limacina,NA,1.4,0.8,1.75,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,6,Thecosomata,Limacina,NA,1.8,0.8,2.25,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,7,Thecosomata,Limacina,NA,0.7,0.8,0.875,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,8,Thecosomata,Limacina,NA,1.6,0.8,2,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,9,Thecosomata,Limacina,NA,1.2,0.8,1.5,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,10,Thecosomata,Limacina,NA,1.1,0.8,1.375,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,1,Calanus,NA,NA,2.4,0.8,3,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,2,Calanus,NA,NA,2.1,0.8,2.625,MZ12,NA,1067,NA,NA,276
201902,176,S_sco,2,3,Calanus,NA,NA,2.3,0.8,2.875,MZ12,NA,1067,NA,NA,276
